date,city,temperature,humidity,rainfall,weather_condition
2021-12-03,Colombo,28.2,76,0.0,Sunny
2021-12-03,Pelawatte,26.3,63,0.0,Sunny
2021-12-03,Malabe,26.6,75,3.4,Drizzle
2021-12-04,Nugegoda,27.9,63,3.3,Drizzle
2021-12-04,Maharagama,28.5,71,0.0,Sunny
2021-12-04,Kandy,26.7,80,8.3,Drizzle
2021-12-04,Kirulapane,31.4,74,7.1,Drizzle
2021-12-04,Wattala,29.0,83,0.0,Sunny
2021-12-04,Colombo,30.2,66,0.0,Sunny
2021-12-04,Pelawatte,30.5,73,4.1,Drizzle
2021-12-04,Malabe,28.3,71,0.0,Sunny
2021-12-05,Nugegoda,30.0,78,0.4,Drizzle
2021-12-05,Maharagama,27.4,69,0.0,Sunny
2021-12-05,Kandy,25.0,67,0.0,Sunny
2021-12-05,Kirulapane,28.6,81,0.0,Sunny
2021-12-05,Wattala,27.5,81,0.0,Sunny
2021-12-05,Colombo,28.4,62,0.0,Sunny
2021-12-05,Pelawatte,27.7,66,0.0,Sunny
2021-12-05,Malabe,27.6,76,0.4,Drizzle
2021-12-06,Nugegoda,30.3,77,13.4,Rainy
2021-12-06,Maharagama,26.3,73,0.0,Sunny
2021-12-06,Kandy,23.9,78,18.7,Rainy
2021-12-06,Kirulapane,29.1,78,0.0,Sunny
2021-12-06,Wattala,27.2,77,4.7,Drizzle
2021-12-06,Colombo,28.2,70,0.0,Sunny
2021-12-06,Pelawatte,26.1,68,7.2,Drizzle
2021-12-06,Malabe,26.9,72,9.5,Drizzle
2021-12-07,Nugegoda,29.0,70,2.7,Drizzle
2021-12-07,Maharagama,28.4,72,0.0,Sunny
2021-12-07,Kandy,25.9,55,3.1,Drizzle
2021-12-07,Kirulapane,28.0,69,0.0,Sunny
2021-12-07,Wattala,28.7,81,0.0,Sunny
2021-12-07,Colombo,27.5,69,0.0,Sunny
2021-12-07,Pelawatte,27.3,70,0.0,Sunny
2021-12-07,Malabe,29.5,74,0.0,Sunny
2021-12-08,Nugegoda,30.2,76,6.6,Drizzle
2021-12-08,Maharagama,27.2,69,0.3,Drizzle
2021-12-08,Kandy,27.1,69,0.0,Sunny
2021-12-08,Kirulapane,29.6,69,0.0,Sunny
2021-12-08,Wattala,31.3,71,3.9,Drizzle
2021-12-08,Colombo,28.0,68,6.9,Drizzle
2021-12-08,Pelawatte,25.4,74,0.0,Sunny
2021-12-08,Malabe,28.8,80,0.0,Sunny
2021-12-09,Nugegoda,27.0,68,3.9,Drizzle
2021-12-09,Maharagama,25.4,68,0.0,Sunny
2021-12-09,Kandy,27.8,63,0.0,Sunny
2021-12-09,Kirulapane,28.8,82,0.0,Sunny
2021-12-09,Wattala,27.5,77,0.0,Sunny
2021-12-09,Colombo,27.6,79,0.0,Sunny
2021-12-09,Pelawatte,28.5,73,0.0,Sunny
2021-12-09,Malabe,26.5,75,0.0,Sunny
2021-12-10,Nugegoda,27.2,70,5.2,Drizzle
2021-12-10,Maharagama,26.3,73,2.5,Drizzle
2021-12-10,Kandy,26.3,69,0.0,Sunny
2021-12-10,Kirulapane,31.2,72,10.7,Rainy
2021-12-10,Wattala,27.8,76,1.6,Drizzle
2021-12-10,Colombo,28.2,82,12.2,Rainy
2021-12-10,Pelawatte,29.4,81,9.3,Drizzle
2021-12-10,Malabe,26.8,78,9.3,Drizzle
2021-12-11,Nugegoda,27.5,78,0.0,Sunny
2021-12-11,Maharagama,28.2,76,0.0,Sunny
2021-12-11,Kandy,27.9,73,0.0,Sunny
2021-12-11,Kirulapane,27.1,69,0.0,Sunny
2021-12-11,Wattala,29.0,67,20.8,Rainy
2021-12-11,Colombo,29.4,67,0.0,Sunny
2021-12-11,Pelawatte,27.4,79,0.0,Sunny
2021-12-11,Malabe,30.5,72,0.0,Sunny
2021-12-12,Nugegoda,28.7,74,0.0,Sunny
2021-12-12,Maharagama,26.2,80,0.0,Sunny
2021-12-12,Kandy,26.1,74,0.0,Sunny
2021-12-12,Kirulapane,28.2,74,0.0,Sunny
2021-12-12,Wattala,27.9,74,2.3,Drizzle
2021-12-12,Colombo,28.0,74,2.5,Drizzle
2021-12-12,Pelawatte,32.6,76,20.8,Rainy
2021-12-12,Malabe,26.9,82,21.3,Rainy
2021-12-13,Nugegoda,27.6,76,1.1,Drizzle
2021-12-13,Maharagama,29.5,83,0.0,Sunny
2021-12-13,Kandy,26.6,80,0.0,Sunny
2021-12-13,Kirulapane,27.0,74,0.0,Sunny
2021-12-13,Wattala,29.7,70,0.0,Sunny
2021-12-13,Colombo,29.7,82,4.9,Drizzle
2021-12-13,Pelawatte,26.4,67,0.0,Sunny
2021-12-13,Malabe,29.7,79,0.0,Sunny
2021-12-14,Nugegoda,30.7,73,5.2,Drizzle
2021-12-14,Maharagama,30.8,75,0.0,Sunny
2021-12-14,Kandy,26.8,72,0.0,Sunny
2021-12-14,Kirulapane,29.7,69,13.3,Rainy
2021-12-14,Wattala,30.1,68,0.0,Sunny
2021-12-14,Colombo,30.2,72,3.7,Drizzle
2021-12-14,Pelawatte,28.7,87,8.3,Drizzle
2021-12-14,Malabe,30.1,75,0.0,Sunny
2021-12-15,Nugegoda,28.7,70,3.2,Drizzle
2021-12-15,Maharagama,28.8,73,5.9,Drizzle
2021-12-15,Kandy,23.5,72,0.0,Sunny
2021-12-15,Kirulapane,27.7,69,0.0,Sunny
2021-12-15,Wattala,27.2,70,0.0,Sunny
2021-12-15,Colombo,30.6,69,0.0,Sunny
2021-12-15,Pelawatte,31.0,64,3.6,Drizzle
2021-12-15,Malabe,29.6,75,13.0,Rainy
2021-12-16,Nugegoda,27.6,69,10.1,Rainy
2021-12-16,Maharagama,30.0,78,0.8,Drizzle
2021-12-16,Kandy,26.9,79,14.2,Rainy
2021-12-16,Kirulapane,27.0,72,6.5,Drizzle
2021-12-16,Wattala,28.2,77,0.0,Sunny
2021-12-16,Colombo,27.0,84,0.0,Sunny
2021-12-16,Pelawatte,28.1,72,0.0,Sunny
2021-12-16,Malabe,26.0,71,16.3,Rainy
2021-12-17,Nugegoda,30.9,81,0.0,Sunny
2021-12-17,Maharagama,28.3,69,60.9,Storm
2021-12-17,Kandy,24.5,72,0.0,Sunny
2021-12-17,Kirulapane,29.7,75,0.0,Sunny
2021-12-17,Wattala,27.0,69,0.0,Sunny
2021-12-17,Colombo,28.6,65,4.6,Drizzle
2021-12-17,Pelawatte,31.6,74,3.9,Drizzle
2021-12-17,Malabe,27.5,71,0.0,Sunny
2021-12-18,Nugegoda,29.8,78,8.8,Drizzle
2021-12-18,Maharagama,29.2,66,6.8,Drizzle
2021-12-18,Kandy,29.8,69,0.0,Sunny
2021-12-18,Kirulapane,31.1,76,0.0,Sunny
2021-12-18,Wattala,27.6,75,0.6,Drizzle
2021-12-18,Colombo,28.4,70,0.0,Sunny
2021-12-18,Pelawatte,30.4,73,0.0,Sunny
2021-12-18,Malabe,26.4,80,0.0,Sunny
2021-12-19,Nugegoda,29.4,72,16.3,Rainy
2021-12-19,Maharagama,25.7,77,2.8,Drizzle
2021-12-19,Kandy,22.6,71,0.0,Sunny
2021-12-19,Kirulapane,28.2,74,0.0,Sunny
2021-12-19,Wattala,26.5,71,0.0,Sunny
2021-12-19,Colombo,27.0,71,0.0,Sunny
2021-12-19,Pelawatte,30.2,73,0.3,Drizzle
2021-12-19,Malabe,30.4,77,0.0,Sunny
2021-12-20,Nugegoda,29.0,76,0.0,Sunny
2021-12-20,Maharagama,28.6,63,0.1,Drizzle
2021-12-20,Kandy,25.1,71,0.0,Sunny
2021-12-20,Kirulapane,29.0,77,8.9,Drizzle
2021-12-20,Wattala,26.6,80,0.0,Sunny
2021-12-20,Colombo,29.3,65,0.8,Drizzle
2021-12-20,Pelawatte,29.0,66,0.0,Sunny
2021-12-20,Malabe,26.5,76,0.0,Sunny
2021-12-21,Nugegoda,28.2,80,18.7,Rainy
2021-12-21,Maharagama,29.5,61,5.2,Drizzle
2021-12-21,Kandy,27.7,72,6.0,Drizzle
2021-12-21,Kirulapane,26.8,69,0.3,Drizzle
2021-12-21,Wattala,26.3,76,0.0,Sunny
2021-12-21,Colombo,30.5,79,0.0,Sunny
2021-12-21,Pelawatte,30.0,74,0.0,Sunny
2021-12-21,Malabe,29.3,79,2.9,Drizzle
2021-12-22,Nugegoda,28.1,67,0.5,Drizzle
2021-12-22,Maharagama,28.6,75,0.0,Sunny
2021-12-22,Kandy,25.4,84,0.0,Sunny
2021-12-22,Kirulapane,30.8,77,0.0,Sunny
2021-12-22,Wattala,27.3,77,2.0,Drizzle
2021-12-22,Colombo,27.9,68,0.0,Sunny
2021-12-22,Pelawatte,27.9,79,0.0,Sunny
2021-12-22,Malabe,27.1,78,0.0,Sunny
2021-12-23,Nugegoda,28.6,75,0.0,Sunny
2021-12-23,Maharagama,30.4,68,0.0,Sunny
2021-12-23,Kandy,25.6,65,3.1,Drizzle
2021-12-23,Kirulapane,27.7,70,0.3,Drizzle
2021-12-23,Wattala,28.4,83,0.0,Sunny
2021-12-23,Colombo,27.3,75,11.2,Rainy
2021-12-23,Pelawatte,29.0,76,0.0,Sunny
2021-12-23,Malabe,28.5,80,15.0,Rainy
2021-12-24,Nugegoda,31.0,78,40.3,Storm
2021-12-24,Maharagama,29.4,67,0.0,Sunny
2021-12-24,Kandy,26.0,69,6.7,Drizzle
2021-12-24,Kirulapane,27.8,74,0.0,Sunny
2021-12-24,Wattala,28.2,77,7.8,Drizzle
2021-12-24,Colombo,29.5,77,5.9,Drizzle
2021-12-24,Pelawatte,28.0,79,17.6,Rainy
2021-12-24,Malabe,27.3,69,0.4,Drizzle
2021-12-25,Nugegoda,27.9,80,0.0,Sunny
2021-12-25,Maharagama,29.0,72,0.0,Sunny
2021-12-25,Kandy,28.7,78,5.1,Drizzle
2021-12-25,Kirulapane,29.6,73,0.0,Sunny
2021-12-25,Wattala,25.8,69,0.0,Sunny
2021-12-25,Colombo,30.4,59,1.2,Drizzle
2021-12-25,Pelawatte,26.1,74,1.6,Drizzle
2021-12-25,Malabe,31.4,68,0.0,Sunny
2021-12-26,Nugegoda,28.0,83,0.0,Sunny
2021-12-26,Maharagama,30.7,67,5.5,Drizzle
2021-12-26,Kandy,25.2,73,8.0,Drizzle
2021-12-26,Kirulapane,28.1,75,21.2,Rainy
2021-12-26,Wattala,29.9,77,1.8,Drizzle
2021-12-26,Colombo,28.7,66,1.5,Drizzle
2021-12-26,Pelawatte,26.9,68,1.4,Drizzle
2021-12-26,Malabe,29.4,70,0.0,Sunny
2021-12-27,Nugegoda,28.6,72,0.0,Sunny
2021-12-27,Maharagama,27.3,72,0.0,Sunny
2021-12-27,Kandy,25.7,74,0.0,Sunny
2021-12-27,Kirulapane,29.2,64,0.8,Drizzle
2021-12-27,Wattala,30.2,78,26.8,Rainy
2021-12-27,Colombo,31.2,75,12.5,Rainy
2021-12-27,Pelawatte,27.6,70,0.0,Sunny
2021-12-27,Malabe,29.8,71,5.1,Drizzle
2021-12-28,Nugegoda,29.0,80,0.0,Sunny
2021-12-28,Maharagama,30.0,71,0.0,Sunny
2021-12-28,Kandy,23.3,75,0.0,Sunny
2021-12-28,Kirulapane,26.8,69,0.0,Sunny
2021-12-28,Wattala,29.2,71,33.2,Storm
2021-12-28,Colombo,29.5,73,0.1,Drizzle
2021-12-28,Pelawatte,28.6,87,0.0,Cloudy
2021-12-28,Malabe,28.9,71,0.0,Sunny
2021-12-29,Nugegoda,29.2,74,0.0,Sunny
2021-12-29,Maharagama,28.4,71,0.0,Sunny
2021-12-29,Kandy,24.8,64,0.0,Sunny
2021-12-29,Kirulapane,29.0,73,0.7,Drizzle
2021-12-29,Wattala,28.4,78,0.0,Sunny
2021-12-29,Colombo,27.8,79,4.5,Drizzle
2021-12-29,Pelawatte,25.9,67,20.8,Rainy
2021-12-29,Malabe,28.2,69,0.8,Drizzle
2021-12-30,Nugegoda,27.0,75,0.0,Sunny
2021-12-30,Maharagama,28.2,84,0.0,Sunny
2021-12-30,Kandy,25.0,78,0.0,Sunny
2021-12-30,Kirulapane,28.2,74,49.4,Storm
2021-12-30,Wattala,29.8,69,0.0,Sunny
2021-12-30,Colombo,28.9,73,0.0,Sunny
2021-12-30,Pelawatte,28.9,83,5.2,Drizzle
2021-12-30,Malabe,29.6,69,0.0,Sunny
2021-12-31,Nugegoda,26.1,75,24.9,Rainy
2021-12-31,Maharagama,27.8,66,0.0,Sunny
2021-12-31,Kandy,27.1,73,0.0,Sunny
2021-12-31,Kirulapane,27.3,74,9.5,Drizzle
2021-12-31,Wattala,29.2,71,0.0,Sunny
2021-12-31,Colombo,25.8,68,0.0,Sunny
2021-12-31,Pelawatte,28.8,68,1.2,Drizzle
2021-12-31,Malabe,29.3,75,4.6,Drizzle
2022-01-01,Nugegoda,29.7,73,0.0,Sunny
2022-01-01,Maharagama,32.5,71,0.0,Sunny
2022-01-01,Kandy,24.4,73,0.0,Sunny
2022-01-01,Kirulapane,27.3,72,0.0,Sunny
2022-01-01,Wattala,27.8,79,0.0,Sunny
2022-01-01,Colombo,26.1,80,0.0,Sunny
2022-01-01,Pelawatte,23.6,75,48.0,Storm
2022-01-01,Malabe,26.5,73,0.0,Sunny
2022-01-02,Nugegoda,29.3,77,12.4,Rainy
2022-01-02,Maharagama,27.0,78,0.0,Sunny
2022-01-02,Kandy,25.4,74,1.1,Drizzle
2022-01-02,Kirulapane,31.6,76,6.3,Drizzle
2022-01-02,Wattala,31.8,74,0.0,Sunny
2022-01-02,Colombo,26.6,73,0.0,Sunny
2022-01-02,Pelawatte,27.9,71,0.0,Sunny
2022-01-02,Malabe,27.8,70,0.0,Sunny
2022-01-03,Nugegoda,26.9,75,0.0,Sunny
2022-01-03,Maharagama,27.5,77,0.0,Sunny
2022-01-03,Kandy,24.7,75,0.0,Sunny
2022-01-03,Kirulapane,26.5,75,0.0,Sunny
2022-01-03,Wattala,26.0,78,12.1,Rainy
2022-01-03,Colombo,27.8,78,0.0,Sunny
2022-01-03,Pelawatte,27.9,84,19.1,Rainy
2022-01-03,Malabe,26.4,69,5.6,Drizzle
2022-01-04,Nugegoda,25.4,71,9.5,Drizzle
2022-01-04,Maharagama,29.4,76,28.9,Rainy
2022-01-04,Kandy,26.9,69,0.0,Sunny
2022-01-04,Kirulapane,28.1,84,0.0,Sunny
2022-01-04,Wattala,28.2,80,2.3,Drizzle
2022-01-04,Colombo,28.3,73,5.9,Drizzle
2022-01-04,Pelawatte,33.6,77,0.0,Sunny
2022-01-04,Malabe,26.9,64,0.0,Sunny
2022-01-05,Nugegoda,28.7,81,6.8,Drizzle
2022-01-05,Maharagama,29.0,75,0.0,Sunny
2022-01-05,Kandy,24.7,82,2.8,Drizzle
2022-01-05,Kirulapane,28.5,70,3.5,Drizzle
2022-01-05,Wattala,29.8,68,11.7,Rainy
2022-01-05,Colombo,28.8,76,3.1,Drizzle
2022-01-05,Pelawatte,27.7,72,7.6,Drizzle
2022-01-05,Malabe,28.7,67,7.1,Drizzle
2022-01-06,Nugegoda,27.2,79,12.7,Rainy
2022-01-06,Maharagama,26.2,62,5.8,Drizzle
2022-01-06,Kandy,24.0,78,0.0,Sunny
2022-01-06,Kirulapane,25.6,77,0.0,Sunny
2022-01-06,Wattala,28.4,85,7.7,Drizzle
2022-01-06,Colombo,31.0,75,0.0,Sunny
2022-01-06,Pelawatte,31.5,75,0.0,Sunny
2022-01-06,Malabe,25.6,66,11.6,Rainy
2022-01-07,Nugegoda,27.4,74,0.0,Sunny
2022-01-07,Maharagama,28.7,71,4.5,Drizzle
2022-01-07,Kandy,24.5,72,0.0,Sunny
2022-01-07,Kirulapane,27.1,73,7.6,Drizzle
2022-01-07,Wattala,29.8,77,0.0,Sunny
2022-01-07,Colombo,29.3,73,16.0,Rainy
2022-01-07,Pelawatte,27.3,71,4.6,Drizzle
2022-01-07,Malabe,30.7,64,0.0,Sunny
2022-01-08,Nugegoda,28.6,82,0.9,Drizzle
2022-01-08,Maharagama,27.9,78,28.4,Rainy
2022-01-08,Kandy,25.3,72,0.0,Sunny
2022-01-08,Kirulapane,29.7,76,0.0,Sunny
2022-01-08,Wattala,28.7,77,8.0,Drizzle
2022-01-08,Colombo,27.8,78,3.5,Drizzle
2022-01-08,Pelawatte,28.7,73,4.2,Drizzle
2022-01-08,Malabe,28.5,75,6.5,Drizzle
2022-01-09,Nugegoda,25.5,75,0.0,Sunny
2022-01-09,Maharagama,28.6,74,0.0,Sunny
2022-01-09,Kandy,26.4,80,4.2,Drizzle
2022-01-09,Kirulapane,29.4,71,9.6,Drizzle
2022-01-09,Wattala,31.8,78,0.8,Drizzle
2022-01-09,Colombo,26.4,73,1.9,Drizzle
2022-01-09,Pelawatte,29.5,75,0.0,Sunny
2022-01-09,Malabe,29.4,68,0.0,Sunny
2022-01-10,Nugegoda,29.4,75,0.0,Sunny
2022-01-10,Maharagama,27.6,76,3.4,Drizzle
2022-01-10,Kandy,25.9,61,0.0,Sunny
2022-01-10,Kirulapane,27.8,68,2.7,Drizzle
2022-01-10,Wattala,29.7,75,26.2,Rainy
2022-01-10,Colombo,30.0,76,6.0,Drizzle
2022-01-10,Pelawatte,28.7,66,6.5,Drizzle
2022-01-10,Malabe,27.3,77,3.7,Drizzle
2022-01-11,Nugegoda,29.1,73,4.7,Drizzle
2022-01-11,Maharagama,29.7,78,0.0,Sunny
2022-01-11,Kandy,26.9,74,5.2,Drizzle
2022-01-11,Kirulapane,29.2,74,0.0,Sunny
2022-01-11,Wattala,28.9,79,0.0,Sunny
2022-01-11,Colombo,28.3,77,0.0,Sunny
2022-01-11,Pelawatte,31.6,65,0.0,Sunny
2022-01-11,Malabe,31.7,67,0.0,Sunny
2022-01-12,Nugegoda,27.6,75,19.2,Rainy
2022-01-12,Maharagama,27.5,70,1.6,Drizzle
2022-01-12,Kandy,25.9,78,1.7,Drizzle
2022-01-12,Kirulapane,28.2,64,24.7,Rainy
2022-01-12,Wattala,29.7,69,0.0,Sunny
2022-01-12,Colombo,27.9,64,0.0,Sunny
2022-01-12,Pelawatte,27.5,77,10.3,Rainy
2022-01-12,Malabe,28.8,73,0.0,Sunny
2022-01-13,Nugegoda,28.5,76,10.4,Rainy
2022-01-13,Maharagama,26.8,71,0.0,Sunny
2022-01-13,Kandy,25.8,69,0.0,Sunny
2022-01-13,Kirulapane,31.6,76,0.0,Sunny
2022-01-13,Wattala,25.9,76,22.5,Rainy
2022-01-13,Colombo,29.7,68,0.0,Sunny
2022-01-13,Pelawatte,30.0,74,9.5,Drizzle
2022-01-13,Malabe,26.1,67,0.0,Sunny
2022-01-14,Nugegoda,29.2,68,0.0,Sunny
2022-01-14,Maharagama,29.2,76,7.5,Drizzle
2022-01-14,Kandy,23.7,71,0.0,Sunny
2022-01-14,Kirulapane,26.2,73,0.0,Sunny
2022-01-14,Wattala,29.2,71,0.0,Sunny
2022-01-14,Colombo,24.6,81,0.0,Sunny
2022-01-14,Pelawatte,28.0,73,4.4,Drizzle
2022-01-14,Malabe,30.2,84,8.4,Drizzle
2022-01-15,Nugegoda,29.1,69,0.0,Sunny
2022-01-15,Maharagama,27.3,80,0.0,Sunny
2022-01-15,Kandy,25.3,71,9.8,Drizzle
2022-01-15,Kirulapane,29.5,70,8.0,Drizzle
2022-01-15,Wattala,25.8,79,0.0,Sunny
2022-01-15,Colombo,27.5,86,9.6,Drizzle
2022-01-15,Pelawatte,26.4,72,1.9,Drizzle
2022-01-15,Malabe,29.7,77,0.0,Sunny
2022-01-16,Nugegoda,28.5,76,19.9,Rainy
2022-01-16,Maharagama,30.1,78,0.0,Sunny
2022-01-16,Kandy,24.1,80,0.0,Sunny
2022-01-16,Kirulapane,30.1,71,1.1,Drizzle
2022-01-16,Wattala,27.8,68,4.2,Drizzle
2022-01-16,Colombo,30.3,70,0.8,Drizzle
2022-01-16,Pelawatte,30.0,71,0.0,Sunny
2022-01-16,Malabe,28.1,71,0.0,Sunny
2022-01-17,Nugegoda,29.2,80,0.0,Sunny
2022-01-17,Maharagama,27.8,75,0.0,Sunny
2022-01-17,Kandy,26.5,82,0.0,Sunny
2022-01-17,Kirulapane,27.1,77,0.0,Sunny
2022-01-17,Wattala,27.5,73,0.0,Sunny
2022-01-17,Colombo,29.1,70,5.6,Drizzle
2022-01-17,Pelawatte,28.6,79,0.0,Sunny
2022-01-17,Malabe,28.0,69,0.0,Sunny
2022-01-18,Nugegoda,29.3,74,6.8,Drizzle
2022-01-18,Maharagama,29.0,77,0.0,Sunny
2022-01-18,Kandy,25.4,79,16.2,Rainy
2022-01-18,Kirulapane,27.5,72,0.0,Sunny
2022-01-18,Wattala,29.9,75,22.2,Rainy
2022-01-18,Colombo,28.5,70,0.0,Sunny
2022-01-18,Pelawatte,30.3,76,2.6,Drizzle
2022-01-18,Malabe,31.1,76,1.2,Drizzle
2022-01-19,Nugegoda,29.1,80,23.9,Rainy
2022-01-19,Maharagama,27.4,72,5.6,Drizzle
2022-01-19,Kandy,22.1,76,0.0,Sunny
2022-01-19,Kirulapane,30.4,83,0.0,Sunny
2022-01-19,Wattala,28.1,76,4.8,Drizzle
2022-01-19,Colombo,27.1,74,0.0,Sunny
2022-01-19,Pelawatte,27.5,72,0.0,Sunny
2022-01-19,Malabe,29.0,86,9.5,Drizzle
2022-01-20,Nugegoda,28.4,73,0.0,Sunny
2022-01-20,Maharagama,30.4,66,0.0,Sunny
2022-01-20,Kandy,24.9,70,0.0,Sunny
2022-01-20,Kirulapane,30.5,76,0.0,Sunny
2022-01-20,Wattala,26.4,82,5.1,Drizzle
2022-01-20,Colombo,30.2,72,2.1,Drizzle
2022-01-20,Pelawatte,28.8,73,15.7,Rainy
2022-01-20,Malabe,32.2,73,0.0,Sunny
2022-01-21,Nugegoda,29.5,81,0.0,Sunny
2022-01-21,Maharagama,29.3,71,4.4,Drizzle
2022-01-21,Kandy,27.0,75,15.9,Rainy
2022-01-21,Kirulapane,26.7,71,0.0,Sunny
2022-01-21,Wattala,26.5,72,18.8,Rainy
2022-01-21,Colombo,28.6,73,0.0,Sunny
2022-01-21,Pelawatte,26.8,68,0.0,Sunny
2022-01-21,Malabe,27.9,74,21.2,Rainy
2022-01-22,Nugegoda,29.3,70,2.0,Drizzle
2022-01-22,Maharagama,28.1,79,0.0,Sunny
2022-01-22,Kandy,27.2,74,0.0,Sunny
2022-01-22,Kirulapane,25.8,88,0.0,Cloudy
2022-01-22,Wattala,28.9,68,0.0,Sunny
2022-01-22,Colombo,27.8,67,23.4,Rainy
2022-01-22,Pelawatte,29.7,68,10.8,Rainy
2022-01-22,Malabe,29.6,73,0.0,Sunny
2022-01-23,Nugegoda,32.0,67,9.4,Drizzle
2022-01-23,Maharagama,30.0,75,3.5,Drizzle
2022-01-23,Kandy,24.0,70,0.0,Sunny
2022-01-23,Kirulapane,30.2,80,0.0,Sunny
2022-01-23,Wattala,28.4,79,0.0,Sunny
2022-01-23,Colombo,29.4,72,9.6,Drizzle
2022-01-23,Pelawatte,29.1,65,0.0,Sunny
2022-01-23,Malabe,28.9,68,3.0,Drizzle
2022-01-24,Nugegoda,29.8,75,9.0,Drizzle
2022-01-24,Maharagama,28.8,62,9.0,Drizzle
2022-01-24,Kandy,26.3,75,4.1,Drizzle
2022-01-24,Kirulapane,28.6,74,0.0,Sunny
2022-01-24,Wattala,28.4,78,0.0,Sunny
2022-01-24,Colombo,26.8,75,5.1,Drizzle
2022-01-24,Pelawatte,30.9,71,0.0,Sunny
2022-01-24,Malabe,28.7,76,0.0,Sunny
2022-01-25,Nugegoda,31.1,77,20.6,Rainy
2022-01-25,Maharagama,27.2,81,10.0,Drizzle
2022-01-25,Kandy,25.3,71,0.0,Sunny
2022-01-25,Kirulapane,29.1,69,0.0,Sunny
2022-01-25,Wattala,29.5,74,0.0,Sunny
2022-01-25,Colombo,29.9,78,0.0,Sunny
2022-01-25,Pelawatte,28.9,75,0.0,Sunny
2022-01-25,Malabe,28.7,63,6.1,Drizzle
2022-01-26,Nugegoda,29.1,72,3.7,Drizzle
2022-01-26,Maharagama,28.4,73,0.0,Sunny
2022-01-26,Kandy,23.1,70,0.0,Sunny
2022-01-26,Kirulapane,26.9,66,7.7,Drizzle
2022-01-26,Wattala,27.4,81,18.8,Rainy
2022-01-26,Colombo,25.9,84,0.0,Sunny
2022-01-26,Pelawatte,28.4,72,5.1,Drizzle
2022-01-26,Malabe,30.2,68,14.0,Rainy
2022-01-27,Nugegoda,29.4,72,0.0,Sunny
2022-01-27,Maharagama,30.5,70,0.0,Sunny
2022-01-27,Kandy,25.7,81,2.8,Drizzle
2022-01-27,Kirulapane,30.4,80,0.0,Sunny
2022-01-27,Wattala,28.4,71,6.7,Drizzle
2022-01-27,Colombo,30.9,74,4.6,Drizzle
2022-01-27,Pelawatte,27.3,77,3.7,Drizzle
2022-01-27,Malabe,29.7,76,4.1,Drizzle
2022-01-28,Nugegoda,30.2,73,12.0,Rainy
2022-01-28,Maharagama,27.0,68,0.0,Sunny
2022-01-28,Kandy,23.7,75,0.0,Sunny
2022-01-28,Kirulapane,28.9,77,34.1,Storm
2022-01-28,Wattala,29.5,70,0.0,Sunny
2022-01-28,Colombo,28.0,84,0.0,Sunny
2022-01-28,Pelawatte,28.6,72,3.7,Drizzle
2022-01-28,Malabe,30.3,72,0.0,Sunny
2022-01-29,Nugegoda,30.4,79,0.0,Sunny
2022-01-29,Maharagama,29.9,71,0.0,Sunny
2022-01-29,Kandy,26.1,63,0.0,Sunny
2022-01-29,Kirulapane,28.4,66,0.0,Sunny
2022-01-29,Wattala,29.2,77,23.0,Rainy
2022-01-29,Colombo,29.0,74,0.0,Sunny
2022-01-29,Pelawatte,29.0,74,8.2,Drizzle
2022-01-29,Malabe,31.1,78,0.0,Sunny
2022-01-30,Nugegoda,28.9,70,2.7,Drizzle
2022-01-30,Maharagama,30.4,82,0.0,Sunny
2022-01-30,Kandy,26.3,67,0.0,Sunny
2022-01-30,Kirulapane,29.6,71,3.2,Drizzle
2022-01-30,Wattala,29.6,73,0.0,Sunny
2022-01-30,Colombo,30.8,66,11.3,Rainy
2022-01-30,Pelawatte,27.4,77,0.2,Drizzle
2022-01-30,Malabe,27.0,72,0.0,Sunny
2022-01-31,Nugegoda,28.0,74,0.0,Sunny
2022-01-31,Maharagama,27.9,66,0.0,Sunny
2022-01-31,Kandy,23.0,63,0.5,Drizzle
2022-01-31,Kirulapane,30.6,71,0.0,Sunny
2022-01-31,Wattala,26.1,64,0.0,Sunny
2022-01-31,Colombo,30.6,72,7.5,Drizzle
2022-01-31,Pelawatte,28.9,69,1.7,Drizzle
2022-01-31,Malabe,33.2,79,0.0,Sunny
2022-02-01,Nugegoda,27.3,72,0.0,Sunny
2022-02-01,Maharagama,29.9,74,0.0,Sunny
2022-02-01,Kandy,27.8,70,0.0,Sunny
2022-02-01,Kirulapane,28.1,67,7.6,Drizzle
2022-02-01,Wattala,32.6,76,0.0,Sunny
2022-02-01,Colombo,29.6,77,12.2,Rainy
2022-02-01,Pelawatte,29.9,72,0.0,Sunny
2022-02-01,Malabe,28.6,69,0.0,Sunny
2022-02-02,Nugegoda,28.3,84,0.0,Sunny
2022-02-02,Maharagama,30.5,77,0.0,Sunny
2022-02-02,Kandy,26.8,75,0.6,Drizzle
2022-02-02,Kirulapane,30.2,69,0.5,Drizzle
2022-02-02,Wattala,29.4,70,0.0,Sunny
2022-02-02,Colombo,31.8,75,0.0,Sunny
2022-02-02,Pelawatte,28.7,69,0.0,Sunny
2022-02-02,Malabe,28.9,64,4.9,Drizzle
2022-02-03,Nugegoda,27.4,78,0.0,Sunny
2022-02-03,Maharagama,30.0,72,0.0,Sunny
2022-02-03,Kandy,25.3,77,0.0,Sunny
2022-02-03,Kirulapane,30.3,67,0.0,Sunny
