transaction_id,customer_id,date,product,category,quantity,unit_price_lkr,total_amount_lkr,channel,store_id,loyalty_points_earned
TXN_01282,CUST_171,2025-01-06,Sunglasses,Accessories,2,2216.81,4433.62,In-store,STORE_1,44
TXN_01283,CUST_222,2025-01-04,Dress,Apparel,1,3624.75,3624.75,Online,STORE_7,36
TXN_01284,CUST_311,2025-01-28,Shoes,Footwear,2,8476.86,16953.72,In-store,STORE_9,169
TXN_01285,CUST_359,2025-05-05,Jewellery,Accessories,3,2282.0,6846.0,In-store,STORE_1,68
TXN_01286,CUST_350,2025-04-23,Top,Apparel,1,8078.27,8078.27,In-store,STORE_3,80
TXN_01287,CUST_364,2025-05-07,Coat,Apparel,2,8137.23,16274.46,In-store,STORE_8,162
TXN_01288,CUST_366,2025-01-19,Dress,Apparel,1,19197.22,19197.22,Online,STORE_3,191
TXN_01289,CUST_430,2025-01-19,Watch,Accessories,2,2073.97,4147.94,Online,STORE_7,41
TXN_01290,CUST_237,2025-01-26,Watch,Accessories,3,17930.73,53792.19,Online,STORE_8,537
TXN_01291,CUST_334,2025-02-25,Dress,Apparel,1,9421.71,9421.71,In-store,STORE_1,94
TXN_01292,CUST_354,2025-04-21,Shoes,Footwear,1,3576.22,3576.22,Online,STORE_9,35
TXN_01293,CUST_312,2025-04-23,Dress,Apparel,3,8469.59,25408.77,Online,STORE_4,254
TXN_01294,CUST_449,2025-02-23,Handbag,Accessories,3,3324.19,9972.57,Online,STORE_2,99
TXN_01295,CUST_010,2025-03-18,Coat,Apparel,3,7627.36,22882.08,Online,STORE_6,228
TXN_01296,CUST_255,2025-01-27,Dress,Apparel,2,8717.51,17435.02,Online,STORE_8,174
TXN_01297,CUST_075,2025-01-11,Perfume,Beauty,1,11320.29,11320.29,In-store,STORE_4,113
TXN_01298,CUST_029,2025-04-12,Shoes,Footwear,1,1903.7,1903.7,Online,STORE_1,19
TXN_01299,CUST_495,2025-02-16,Handbag,Accessories,3,6787.4,20362.2,In-store,STORE_1,203
TXN_01300,CUST_058,2025-02-20,Handbag,Accessories,1,5460.4,5460.4,In-store,STORE_9,54
TXN_01301,CUST_074,2025-02-18,Trousers,Apparel,2,3587.56,7175.12,Online,STORE_8,71
TXN_01302,CUST_093,2025-01-02,Sunglasses,Accessories,3,3462.99,10388.97,Online,STORE_3,103
TXN_01303,CUST_281,2025-03-25,Watch,Accessories,3,2100.17,6300.51,In-store,STORE_7,63
TXN_01304,CUST_411,2025-02-18,Dress,Apparel,3,3423.81,10271.43,Online,STORE_10,102
TXN_01305,CUST_242,2025-03-16,Dress,Apparel,3,1533.5,4600.5,Online,STORE_1,46
TXN_01306,CUST_404,2025-02-25,Top,Apparel,3,7488.2,22464.6,In-store,STORE_8,224
TXN_01307,CUST_196,2025-03-11,Coat,Apparel,2,4071.2,8142.4,In-store,STORE_3,81
TXN_01308,CUST_454,2025-01-21,Sunglasses,Accessories,1,1294.68,1294.68,In-store,STORE_5,12
TXN_01309,CUST_083,2025-02-17,Handbag,Accessories,3,2487.47,7462.41,In-store,STORE_10,74
TXN_01310,CUST_127,2025-05-03,Trousers,Apparel,1,8566.72,8566.72,In-store,STORE_9,85
TXN_01311,CUST_332,2025-01-18,Jewellery,Accessories,2,4065.71,8131.42,In-store,STORE_2,81
TXN_01312,CUST_268,2025-04-11,Shoes,Footwear,3,4212.48,12637.44,Online,STORE_10,126
TXN_01313,CUST_169,2025-03-16,Handbag,Accessories,3,2151.85,6455.55,Online,STORE_5,64
TXN_01314,CUST_088,2025-04-07,Top,Apparel,1,2072.94,2072.94,In-store,STORE_9,20
TXN_01315,CUST_265,2025-01-01,Dress,Apparel,1,1549.64,1549.64,In-store,STORE_3,15
TXN_01316,CUST_214,2025-03-14,Handbag,Accessories,1,9441.54,9441.54,Online,STORE_1,94
TXN_01317,CUST_212,2025-04-27,Handbag,Accessories,3,7813.29,23439.87,In-store,STORE_9,234
TXN_01318,CUST_176,2025-04-08,Shoes,Footwear,2,4446.05,8892.1,Online,STORE_10,88
TXN_01319,CUST_038,2025-01-08,Dress,Apparel,2,6087.37,12174.74,In-store,STORE_6,121
TXN_01320,CUST_483,2025-05-01,Top,Apparel,3,18292.77,54878.31,Online,STORE_3,548
TXN_01321,CUST_319,2025-02-05,Dress,Apparel,2,2341.92,4683.84,In-store,STORE_10,46
TXN_01322,CUST_395,2025-03-18,Jewellery,Accessories,3,3328.14,9984.42,In-store,STORE_6,99
TXN_01323,CUST_079,2025-05-08,Dress,Apparel,3,2151.67,6455.01,Online,STORE_8,64
TXN_01324,CUST_113,2025-02-05,Coat,Apparel,3,12498.22,37494.66,Online,STORE_2,374
TXN_01325,CUST_272,2025-04-26,Trousers,Apparel,3,4412.09,13236.27,Online,STORE_7,132
TXN_01326,CUST_002,2025-01-17,Sunglasses,Accessories,2,6342.77,12685.54,In-store,STORE_1,126
TXN_01327,CUST_019,2025-01-09,Trousers,Apparel,2,8844.32,17688.64,In-store,STORE_10,176
TXN_01328,CUST_157,2025-05-02,Top,Apparel,3,12860.41,38581.23,Online,STORE_2,385
TXN_01329,CUST_025,2025-02-09,Sunglasses,Accessories,1,3789.33,3789.33,In-store,STORE_1,37
TXN_01330,CUST_295,2025-02-08,Watch,Accessories,1,17050.56,17050.56,In-store,STORE_7,170
TXN_01331,CUST_106,2025-01-11,Shoes,Footwear,1,11741.93,11741.93,Online,STORE_2,117
TXN_01332,CUST_450,2025-04-22,Shoes,Footwear,3,4916.75,14750.25,Online,STORE_7,147
TXN_01333,CUST_292,2025-02-20,Dress,Apparel,3,4633.02,13899.06,In-store,STORE_4,138
TXN_01334,CUST_035,2025-03-02,Coat,Apparel,3,3421.76,10265.28,In-store,STORE_2,102
TXN_01335,CUST_319,2025-01-14,Handbag,Accessories,1,2132.84,2132.84,In-store,STORE_4,21
TXN_01336,CUST_410,2025-02-23,Trousers,Apparel,1,3625.99,3625.99,Online,STORE_9,36
TXN_01337,CUST_347,2025-01-07,Jewellery,Accessories,1,4272.06,4272.06,In-store,STORE_7,42
TXN_01338,CUST_316,2025-01-23,Sunglasses,Accessories,1,8364.42,8364.42,Online,STORE_1,83
TXN_01339,CUST_070,2025-01-08,Shoes,Footwear,1,17262.16,17262.16,In-store,STORE_2,172
TXN_01340,CUST_347,2025-01-02,Perfume,Beauty,1,2995.78,2995.78,Online,STORE_7,29
TXN_01341,CUST_231,2025-01-26,Coat,Apparel,1,3583.12,3583.12,Online,STORE_10,35
TXN_01342,CUST_121,2025-02-19,Sunglasses,Accessories,2,14138.5,28277.0,In-store,STORE_5,282
TXN_01343,CUST_418,2025-02-05,Trousers,Apparel,2,8092.91,16185.82,In-store,STORE_1,161
TXN_01344,CUST_434,2025-04-20,Trousers,Apparel,3,14212.17,42636.51,In-store,STORE_2,426
TXN_01345,CUST_266,2025-02-25,Watch,Accessories,2,4399.02,8798.04,Online,STORE_7,87
TXN_01346,CUST_109,2025-03-12,Trousers,Apparel,3,3653.76,10961.28,In-store,STORE_7,109
TXN_01347,CUST_345,2025-05-02,Dress,Apparel,2,1816.69,3633.38,In-store,STORE_10,36
TXN_01348,CUST_092,2025-04-13,Coat,Apparel,3,7300.87,21902.61,In-store,STORE_1,219
TXN_01349,CUST_440,2025-01-10,Dress,Apparel,1,1793.84,1793.84,In-store,STORE_4,17
TXN_01350,CUST_431,2025-01-08,Jewellery,Accessories,3,5258.35,15775.05,Online,STORE_7,157
TXN_01351,CUST_183,2025-02-11,Trousers,Apparel,2,5669.72,11339.44,In-store,STORE_5,113
TXN_01352,CUST_098,2025-05-09,Sunglasses,Accessories,2,5532.91,11065.82,In-store,STORE_3,110
TXN_01353,CUST_055,2025-04-03,Jewellery,Accessories,2,3181.29,6362.58,In-store,STORE_2,63
TXN_01354,CUST_117,2025-02-17,Dress,Apparel,2,1806.86,3613.72,Online,STORE_9,36
TXN_01355,CUST_424,2025-01-14,Top,Apparel,2,2418.97,4837.94,Online,STORE_10,48
TXN_01356,CUST_056,2025-02-04,Trousers,Apparel,3,2652.97,7958.91,Online,STORE_1,79
TXN_01357,CUST_042,2025-01-09,Jewellery,Accessories,2,3249.11,6498.22,In-store,STORE_2,64
TXN_01358,CUST_172,2025-04-26,Dress,Apparel,3,8640.69,25922.07,Online,STORE_2,259
TXN_01359,CUST_025,2025-04-09,Watch,Accessories,3,5846.94,17540.82,Online,STORE_4,175
TXN_01360,CUST_324,2025-02-27,Trousers,Apparel,3,8883.82,26651.46,Online,STORE_3,266
TXN_01361,CUST_152,2025-02-22,Dress,Apparel,3,13969.27,41907.81,In-store,STORE_2,419
TXN_01362,CUST_418,2025-02-15,Watch,Accessories,1,10569.21,10569.21,Online,STORE_4,105
TXN_01363,CUST_179,2025-04-05,Perfume,Beauty,2,6665.42,13330.84,In-store,STORE_7,133
TXN_01364,CUST_333,2025-04-24,Shoes,Footwear,3,5450.77,16352.31,Online,STORE_4,163
TXN_01365,CUST_329,2025-01-19,Shoes,Footwear,3,10220.71,30662.13,Online,STORE_1,306
TXN_01366,CUST_135,2025-04-14,Dress,Apparel,2,9675.72,19351.44,Online,STORE_2,193
TXN_01367,CUST_312,2025-05-04,Handbag,Accessories,2,6426.86,12853.72,In-store,STORE_6,128
TXN_01368,CUST_013,2025-04-19,Jewellery,Accessories,2,1740.73,3481.46,Online,STORE_8,34
TXN_01369,CUST_366,2025-03-05,Perfume,Beauty,3,14835.85,44507.55,In-store,STORE_5,445
TXN_01370,CUST_291,2025-01-16,Dress,Apparel,2,7918.46,15836.92,In-store,STORE_8,158
TXN_01371,CUST_329,2025-05-08,Trousers,Apparel,3,6774.29,20322.87,In-store,STORE_2,203
TXN_01372,CUST_246,2025-03-29,Watch,Accessories,2,7504.18,15008.36,In-store,STORE_8,150
TXN_01373,CUST_060,2025-04-16,Jewellery,Accessories,2,1985.28,3970.56,Online,STORE_3,39
TXN_01374,CUST_214,2025-01-12,Top,Apparel,2,7243.2,14486.4,In-store,STORE_1,144
TXN_01375,CUST_083,2025-02-09,Perfume,Beauty,2,2150.14,4300.28,In-store,STORE_10,43
TXN_01376,CUST_071,2025-02-12,Coat,Apparel,1,3840.66,3840.66,Online,STORE_2,38
TXN_01377,CUST_465,2025-04-10,Trousers,Apparel,2,2221.5,4443.0,In-store,STORE_1,44
TXN_01378,CUST_281,2025-03-27,Trousers,Apparel,2,2102.32,4204.64,Online,STORE_10,42
TXN_01379,CUST_112,2025-03-20,Handbag,Accessories,1,2433.95,2433.95,Online,STORE_3,24
TXN_01380,CUST_054,2025-04-25,Shoes,Footwear,1,8728.05,8728.05,Online,STORE_7,87
TXN_01381,CUST_497,2025-03-15,Top,Apparel,2,5406.33,10812.66,Online,STORE_9,108
TXN_01382,CUST_037,2025-03-30,Sunglasses,Accessories,3,5102.21,15306.63,Online,STORE_1,153
TXN_01383,CUST_008,2025-05-03,Dress,Apparel,2,2230.37,4460.74,Online,STORE_4,44
TXN_01384,CUST_467,2025-03-11,Trousers,Apparel,3,9093.78,27281.34,Online,STORE_6,272
TXN_01385,CUST_347,2025-02-27,Jewellery,Accessories,2,4803.76,9607.52,In-store,STORE_10,96
TXN_01386,CUST_433,2025-01-21,Jewellery,Accessories,2,5586.2,11172.4,In-store,STORE_2,111
TXN_01387,CUST_043,2025-02-17,Coat,Apparel,2,4392.64,8785.28,Online,STORE_7,87
TXN_01388,CUST_093,2025-04-10,Shoes,Footwear,1,5035.5,5035.5,Online,STORE_4,50
TXN_01389,CUST_044,2025-03-02,Watch,Accessories,1,2702.4,2702.4,In-store,STORE_4,27
TXN_01390,CUST_155,2025-02-14,Top,Apparel,3,2047.99,6143.97,In-store,STORE_6,61
TXN_01391,CUST_282,2025-01-07,Sunglasses,Accessories,3,5646.64,16939.92,In-store,STORE_1,169
TXN_01392,CUST_404,2025-02-25,Dress,Apparel,1,7950.86,7950.86,In-store,STORE_7,79
TXN_01393,CUST_387,2025-01-01,Handbag,Accessories,1,3546.19,3546.19,In-store,STORE_5,35
TXN_01394,CUST_112,2025-02-06,Handbag,Accessories,2,4082.7,8165.4,Online,STORE_6,81
TXN_01395,CUST_057,2025-03-15,Trousers,Apparel,2,1877.11,3754.22,In-store,STORE_4,37
TXN_01396,CUST_124,2025-02-05,Handbag,Accessories,3,2141.67,6425.01,Online,STORE_10,64
TXN_01397,CUST_127,2025-04-20,Watch,Accessories,3,8499.97,25499.91,Online,STORE_3,254
TXN_01398,CUST_191,2025-03-21,Dress,Apparel,2,2331.6,4663.2,Online,STORE_10,46
TXN_01399,CUST_381,2025-04-10,Watch,Accessories,2,2413.72,4827.44,In-store,STORE_6,48
TXN_01400,CUST_478,2025-03-09,Watch,Accessories,3,10316.35,30949.05,Online,STORE_5,309
TXN_01401,CUST_442,2025-02-28,Watch,Accessories,3,5340.8,16022.4,In-store,STORE_4,160
TXN_01402,CUST_084,2025-03-25,Shoes,Footwear,1,19317.88,19317.88,Online,STORE_2,193
TXN_01403,CUST_019,2025-02-09,Watch,Accessories,3,14260.62,42781.86,In-store,STORE_9,427
TXN_01404,CUST_390,2025-04-06,Top,Apparel,3,3706.12,11118.36,Online,STORE_4,111
TXN_01405,CUST_096,2025-02-15,Watch,Accessories,2,5129.67,10259.34,Online,STORE_3,102
TXN_01406,CUST_430,2025-02-08,Shoes,Footwear,3,1891.87,5675.61,In-store,STORE_4,56
TXN_01407,CUST_144,2025-04-23,Trousers,Apparel,1,15766.28,15766.28,Online,STORE_7,157
TXN_01408,CUST_426,2025-04-13,Jewellery,Accessories,2,5328.41,10656.82,In-store,STORE_4,106
TXN_01409,CUST_456,2025-04-15,Jewellery,Accessories,1,1555.75,1555.75,Online,STORE_5,15
TXN_01410,CUST_353,2025-02-19,Jewellery,Accessories,2,9774.32,19548.64,Online,STORE_8,195
TXN_01411,CUST_272,2025-05-04,Trousers,Apparel,2,3472.4,6944.8,In-store,STORE_9,69
TXN_01412,CUST_050,2025-04-28,Shoes,Footwear,1,7716.76,7716.76,In-store,STORE_2,77
TXN_01413,CUST_451,2025-02-22,Watch,Accessories,3,1569.94,4709.82,In-store,STORE_9,47
TXN_01414,CUST_437,2025-01-21,Watch,Accessories,1,4552.02,4552.02,Online,STORE_1,45
TXN_01415,CUST_221,2025-04-27,Jewellery,Accessories,3,10953.0,32859.0,In-store,STORE_9,328
TXN_01416,CUST_436,2025-03-01,Sunglasses,Accessories,2,3084.26,6168.52,In-store,STORE_9,61
TXN_01417,CUST_065,2025-01-22,Jewellery,Accessories,2,7794.05,15588.1,In-store,STORE_3,155
TXN_01418,CUST_293,2025-04-22,Jewellery,Accessories,2,1427.95,2855.9,Online,STORE_4,28
TXN_01419,CUST_388,2025-01-15,Dress,Apparel,3,2822.9,8468.7,Online,STORE_4,84
TXN_01420,CUST_492,2025-02-15,Dress,Apparel,3,2182.4,6547.2,Online,STORE_10,65
TXN_01421,CUST_043,2025-04-05,Shoes,Footwear,2,4160.37,8320.74,In-store,STORE_1,83
TXN_01422,CUST_473,2025-02-21,Dress,Apparel,3,8661.96,25985.88,Online,STORE_7,259
TXN_01423,CUST_156,2025-01-16,Shoes,Footwear,3,3868.0,11604.0,Online,STORE_5,116
TXN_01424,CUST_072,2025-01-01,Trousers,Apparel,3,14200.44,42601.32,Online,STORE_3,426
TXN_01425,CUST_500,2025-01-14,Sunglasses,Accessories,1,3550.47,3550.47,Online,STORE_7,35
TXN_01426,CUST_201,2025-03-22,Top,Apparel,2,8316.2,16632.4,Online,STORE_10,166
TXN_01427,CUST_021,2025-02-27,Shoes,Footwear,1,3250.29,3250.29,Online,STORE_6,32
TXN_01428,CUST_181,2025-05-03,Dress,Apparel,3,9856.14,29568.42,In-store,STORE_9,295
TXN_01429,CUST_388,2025-04-05,Dress,Apparel,1,3302.01,3302.01,In-store,STORE_7,33
TXN_01430,CUST_479,2025-01-19,Dress,Apparel,1,4023.57,4023.57,In-store,STORE_5,40
TXN_01431,CUST_446,2025-03-24,Jewellery,Accessories,3,2408.93,7226.79,In-store,STORE_7,72
TXN_01432,CUST_041,2025-03-24,Dress,Apparel,1,16163.93,16163.93,Online,STORE_8,161
TXN_01433,CUST_300,2025-04-05,Trousers,Apparel,2,4493.23,8986.46,Online,STORE_4,89
TXN_01434,CUST_305,2025-02-28,Trousers,Apparel,2,9293.06,18586.12,Online,STORE_2,185
TXN_01435,CUST_142,2025-01-10,Handbag,Accessories,1,5269.1,5269.1,In-store,STORE_8,52
TXN_01436,CUST_363,2025-02-26,Jewellery,Accessories,3,9306.03,27918.09,In-store,STORE_8,279
TXN_01437,CUST_333,2025-04-22,Shoes,Footwear,1,3434.33,3434.33,In-store,STORE_4,34
TXN_01438,CUST_347,2025-02-10,Dress,Apparel,3,3243.43,9730.29,Online,STORE_1,97
TXN_01439,CUST_341,2025-01-09,Dress,Apparel,3,9950.2,29850.6,In-store,STORE_1,298
TXN_01440,CUST_101,2025-04-30,Jewellery,Accessories,2,12501.64,25003.28,In-store,STORE_9,250
TXN_01441,CUST_062,2025-04-06,Top,Apparel,2,13601.49,27202.98,Online,STORE_10,272
TXN_01442,CUST_115,2025-03-25,Top,Apparel,3,1973.35,5920.05,Online,STORE_10,59
TXN_01443,CUST_205,2025-03-26,Watch,Accessories,2,2439.7,4879.4,Online,STORE_4,48
TXN_01444,CUST_040,2025-02-27,Perfume,Beauty,1,1097.55,1097.55,Online,STORE_9,10
TXN_01445,CUST_069,2025-03-14,Shoes,Footwear,2,8873.59,17747.18,In-store,STORE_8,177
TXN_01446,CUST_491,2025-02-27,Sunglasses,Accessories,1,8882.7,8882.7,Online,STORE_2,88
TXN_01447,CUST_411,2025-01-28,Dress,Apparel,3,4821.51,14464.53,Online,STORE_9,144
TXN_01448,CUST_474,2025-01-09,Trousers,Apparel,1,2096.98,2096.98,Online,STORE_5,20
TXN_01449,CUST_452,2025-02-02,Coat,Apparel,1,8762.7,8762.7,In-store,STORE_6,87
TXN_01450,CUST_362,2025-04-20,Dress,Apparel,2,3504.23,7008.46,In-store,STORE_5,70
TXN_01451,CUST_095,2025-01-18,Watch,Accessories,3,3686.13,11058.39,Online,STORE_3,110
TXN_01452,CUST_290,2025-04-25,Trousers,Apparel,1,12577.6,12577.6,In-store,STORE_2,125
TXN_01453,CUST_369,2025-02-20,Perfume,Beauty,2,1739.02,3478.04,Online,STORE_8,34
TXN_01454,CUST_187,2025-02-21,Shoes,Footwear,1,5560.73,5560.73,In-store,STORE_8,55
TXN_01455,CUST_484,2025-05-06,Trousers,Apparel,3,17393.73,52181.19,In-store,STORE_9,521
TXN_01456,CUST_485,2025-03-25,Jewellery,Accessories,3,10118.04,30354.12,In-store,STORE_5,303
TXN_01457,CUST_061,2025-02-20,Dress,Apparel,1,9400.36,9400.36,In-store,STORE_1,94
TXN_01458,CUST_086,2025-03-19,Dress,Apparel,3,7978.25,23934.75,Online,STORE_7,239
TXN_01459,CUST_188,2025-05-05,Perfume,Beauty,1,1919.9,1919.9,Online,STORE_4,19
TXN_01460,CUST_364,2025-02-16,Trousers,Apparel,3,8462.67,25388.01,In-store,STORE_9,253
TXN_01461,CUST_158,2025-01-11,Trousers,Apparel,3,8230.83,24692.49,In-store,STORE_7,246
TXN_01462,CUST_060,2025-04-30,Top,Apparel,1,1727.96,1727.96,In-store,STORE_7,17
TXN_01463,CUST_275,2025-04-04,Dress,Apparel,3,1584.24,4752.72,In-store,STORE_3,47
TXN_01464,CUST_409,2025-03-28,Trousers,Apparel,3,1861.15,5583.45,In-store,STORE_8,55
TXN_01465,CUST_380,2025-01-23,Jewellery,Accessories,2,5357.76,10715.52,Online,STORE_9,107
TXN_01466,CUST_484,2025-01-28,Trousers,Apparel,3,14876.77,44630.31,Online,STORE_2,446
TXN_01467,CUST_197,2025-01-20,Trousers,Apparel,2,19000.0,38000.0,Online,STORE_5,380
TXN_01468,CUST_118,2025-04-30,Trousers,Apparel,2,7585.38,15170.76,Online,STORE_1,151
TXN_01469,CUST_101,2025-01-13,Perfume,Beauty,1,16943.99,16943.99,Online,STORE_4,169
TXN_01470,CUST_293,2025-04-09,Jewellery,Accessories,1,1615.32,1615.32,In-store,STORE_5,16
TXN_01471,CUST_196,2025-05-04,Sunglasses,Accessories,2,4321.99,8643.98,Online,STORE_7,86
TXN_01472,CUST_170,2025-01-14,Trousers,Apparel,1,6815.86,6815.86,In-store,STORE_8,68
TXN_01473,CUST_258,2025-01-17,Watch,Accessories,1,1596.97,1596.97,In-store,STORE_4,15
TXN_01474,CUST_297,2025-01-20,Watch,Accessories,3,4285.14,12855.42,Online,STORE_4,128
TXN_01475,CUST_460,2025-01-23,Handbag,Accessories,3,2218.13,6654.39,In-store,STORE_10,66
TXN_01476,CUST_322,2025-04-11,Perfume,Beauty,1,10318.32,10318.32,Online,STORE_2,103
TXN_01477,CUST_296,2025-04-27,Shoes,Footwear,2,4720.14,9440.28,In-store,STORE_8,94
TXN_01478,CUST_385,2025-03-10,Perfume,Beauty,1,8298.31,8298.31,Online,STORE_8,82
TXN_01479,CUST_331,2025-04-17,Top,Apparel,2,2388.69,4777.38,Online,STORE_7,47
TXN_01480,CUST_250,2025-04-13,Handbag,Accessories,2,1623.41,3246.82,Online,STORE_7,32
TXN_01481,CUST_453,2025-01-23,Shoes,Footwear,2,1793.3,3586.6,In-store,STORE_8,35
TXN_01482,CUST_253,2025-04-20,Coat,Apparel,1,4386.71,4386.71,Online,STORE_3,43
TXN_01483,CUST_040,2025-05-08,Perfume,Beauty,2,2121.14,4242.28,In-store,STORE_8,42
TXN_01484,CUST_201,2025-04-10,Dress,Apparel,1,7917.17,7917.17,In-store,STORE_6,79
TXN_01485,CUST_028,2025-01-09,Shoes,Footwear,1,14083.95,14083.95,Online,STORE_6,140
TXN_01486,CUST_291,2025-03-23,Handbag,Accessories,3,5619.94,16859.82,Online,STORE_1,168
TXN_01487,CUST_005,2025-04-29,Dress,Apparel,1,16182.13,16182.13,Online,STORE_8,161
TXN_01488,CUST_355,2025-03-12,Watch,Accessories,1,2552.38,2552.38,In-store,STORE_5,25
TXN_01489,CUST_411,2025-03-24,Jewellery,Accessories,1,4660.15,4660.15,Online,STORE_9,46
TXN_01490,CUST_322,2025-03-11,Dress,Apparel,2,8514.7,17029.4,Online,STORE_4,170
TXN_01491,CUST_150,2025-04-20,Shoes,Footwear,2,2027.83,4055.66,In-store,STORE_8,40
TXN_01492,CUST_031,2025-03-10,Top,Apparel,1,1332.78,1332.78,Online,STORE_9,13
TXN_01493,CUST_216,2025-01-09,Dress,Apparel,1,3481.78,3481.78,Online,STORE_9,34
TXN_01494,CUST_341,2025-03-14,Handbag,Accessories,2,8211.31,16422.62,In-store,STORE_7,164
TXN_01495,CUST_165,2025-01-07,Watch,Accessories,3,11612.48,34837.44,In-store,STORE_5,348
TXN_01496,CUST_415,2025-04-27,Dress,Apparel,1,3797.39,3797.39,In-store,STORE_3,37
TXN_01497,CUST_300,2025-03-15,Watch,Accessories,3,4375.41,13126.23,Online,STORE_3,131
TXN_01498,CUST_468,2025-01-10,Perfume,Beauty,3,16878.45,50635.35,Online,STORE_6,506
TXN_01499,CUST_251,2025-04-20,Coat,Apparel,3,19319.04,57957.12,Online,STORE_6,579
TXN_01500,CUST_175,2025-05-10,Trousers,Apparel,3,2334.79,7004.37,Online,STORE_2,70
TXN_01501,CUST_107,2025-04-09,Watch,Accessories,2,3878.33,7756.66,In-store,STORE_10,77
TXN_01502,CUST_251,2025-04-19,Shoes,Footwear,2,14049.86,28099.72,In-store,STORE_10,280
TXN_01503,CUST_064,2025-02-16,Handbag,Accessories,1,19075.72,19075.72,Online,STORE_5,190
TXN_01504,CUST_121,2025-03-20,Watch,Accessories,1,16562.1,16562.1,In-store,STORE_4,165
TXN_01505,CUST_486,2025-02-01,Watch,Accessories,1,8055.46,8055.46,Online,STORE_7,80
TXN_01506,CUST_249,2025-03-13,Dress,Apparel,2,3788.98,7577.96,Online,STORE_2,75
TXN_01507,CUST_043,2025-03-11,Coat,Apparel,2,4856.13,9712.26,Online,STORE_6,97
TXN_01508,CUST_037,2025-03-16,Shoes,Footwear,1,2516.18,2516.18,In-store,STORE_2,25
TXN_01509,CUST_275,2025-01-05,Handbag,Accessories,2,2724.92,5449.84,In-store,STORE_8,54
TXN_01510,CUST_003,2025-03-27,Dress,Apparel,3,1790.75,5372.25,In-store,STORE_4,53
TXN_01511,CUST_026,2025-01-15,Trousers,Apparel,2,12376.88,24753.76,Online,STORE_4,247
TXN_01512,CUST_401,2025-03-30,Sunglasses,Accessories,2,954.94,1909.88,Online,STORE_3,19
TXN_01513,CUST_243,2025-03-21,Trousers,Apparel,3,9127.17,27381.51,In-store,STORE_4,273
TXN_01514,CUST_402,2025-04-27,Trousers,Apparel,2,3655.65,7311.3,In-store,STORE_2,73
TXN_01515,CUST_406,2025-02-01,Watch,Accessories,1,2807.13,2807.13,Online,STORE_4,28
TXN_01516,CUST_002,2025-02-07,Watch,Accessories,3,7919.11,23757.33,In-store,STORE_3,237
TXN_01517,CUST_068,2025-05-06,Handbag,Accessories,2,1418.66,2837.32,In-store,STORE_3,28
TXN_01518,CUST_073,2025-02-17,Handbag,Accessories,1,6784.58,6784.58,In-store,STORE_1,67
TXN_01519,CUST_264,2025-02-18,Perfume,Beauty,2,4094.65,8189.3,Online,STORE_2,81
TXN_01520,CUST_321,2025-01-25,Watch,Accessories,1,7500.8,7500.8,Online,STORE_2,75
TXN_01521,CUST_163,2025-01-23,Shoes,Footwear,1,3700.33,3700.33,In-store,STORE_5,37
TXN_01522,CUST_118,2025-04-04,Coat,Apparel,2,7320.14,14640.28,Online,STORE_6,146
TXN_01523,CUST_227,2025-02-15,Top,Apparel,2,1401.09,2802.18,Online,STORE_2,28
TXN_01524,CUST_493,2025-03-26,Dress,Apparel,2,1899.53,3799.06,In-store,STORE_8,37
TXN_01525,CUST_170,2025-02-23,Shoes,Footwear,2,10079.01,20158.02,In-store,STORE_7,201
TXN_01526,CUST_269,2025-04-07,Top,Apparel,1,4503.25,4503.25,In-store,STORE_10,45
TXN_01527,CUST_419,2025-04-10,Sunglasses,Accessories,1,3169.91,3169.91,In-store,STORE_1,31
TXN_01528,CUST_392,2025-03-28,Jewellery,Accessories,3,7465.99,22397.97,Online,STORE_4,223
TXN_01529,CUST_468,2025-04-01,Handbag,Accessories,3,14071.23,42213.69,Online,STORE_5,422
TXN_01530,CUST_096,2025-03-06,Watch,Accessories,2,5659.59,11319.18,In-store,STORE_2,113
TXN_01531,CUST_084,2025-02-23,Coat,Apparel,1,16542.56,16542.56,In-store,STORE_7,165
TXN_01532,CUST_175,2025-02-15,Watch,Accessories,2,2528.04,5056.08,In-store,STORE_6,50
TXN_01533,CUST_476,2025-02-26,Watch,Accessories,1,2558.69,2558.69,In-store,STORE_9,25
TXN_01534,CUST_116,2025-04-30,Watch,Accessories,2,3940.58,7881.16,In-store,STORE_4,78
TXN_01535,CUST_031,2025-05-06,Dress,Apparel,1,1317.62,1317.62,Online,STORE_6,13
TXN_01536,CUST_244,2025-03-16,Dress,Apparel,1,12267.31,12267.31,In-store,STORE_6,122
TXN_01537,CUST_423,2025-03-05,Trousers,Apparel,2,3864.03,7728.06,In-store,STORE_10,77
TXN_01538,CUST_411,2025-02-18,Handbag,Accessories,3,3748.28,11244.84,In-store,STORE_9,112
TXN_01539,CUST_122,2025-03-18,Top,Apparel,2,7665.56,15331.12,In-store,STORE_4,153
TXN_01540,CUST_074,2025-01-24,Watch,Accessories,3,2250.8,6752.4,In-store,STORE_9,67
TXN_01541,CUST_099,2025-01-06,Watch,Accessories,2,3433.14,6866.28,In-store,STORE_1,68
TXN_01542,CUST_162,2025-03-07,Jewellery,Accessories,3,1564.75,4694.25,In-store,STORE_2,46
TXN_01543,CUST_429,2025-03-01,Dress,Apparel,1,2147.16,2147.16,Online,STORE_4,21
